Date	Qsim	Qobs	Precipitation	Temperature	AET	PET	Snow	Snowcover	SM	Recharge	SUZ	SLZ	Q0	Q1	Q2	Qsim_rain	Qsim_snow
19761130	0.195	0.250	7.9	-3.5	0.00	0.00	39.6	1.00	82.3	0.0	0.0	3.9	0.000	0.000	0.195	0.177	0.019
19761201	0.186	0.280	8.0	-3.0	0.00	0.00	46.4	1.00	82.3	0.0	0.0	3.7	0.000	0.000	0.186	0.169	0.018
19761202	0.178	0.290	5.7	-4.6	0.00	0.00	51.3	1.00	82.3	0.0	0.0	3.5	0.000	0.000	0.178	0.161	0.017
19761203	0.170	0.280	4.4	-11.9	0.00	0.00	55.0	1.00	82.3	0.0	0.0	3.4	0.000	0.000	0.170	0.153	0.016
19761204	0.162	0.290	9.8	-4.9	0.00	0.00	63.3	1.00	82.3	0.0	0.0	3.2	0.000	0.000	0.162	0.146	0.015
19761205	0.155	0.290	5.0	0.4	0.00	0.00	67.6	1.00	82.4	0.0	0.0	3.1	0.000	0.000	0.155	0.140	0.015
19761206	0.149	0.290	0.0	-2.1	0.00	0.00	67.6	1.00	82.4	0.0	0.0	3.0	0.000	0.000	0.149	0.134	0.014
19761207	0.142	0.290	3.4	-2.4	0.00	0.00	70.5	1.00	82.4	0.0	0.0	2.8	0.000	0.000	0.142	0.128	0.014
19761208	0.136	0.290	0.0	0.6	0.00	0.00	70.5	1.00	82.4	0.0	0.0	2.7	0.000	0.000	0.136	0.122	0.013
19761209	0.134	0.290	3.5	0.4	0.00	0.00	73.1	1.00	82.6	0.3	0.0	2.9	0.000	0.000	0.134	0.121	0.013
19761210	0.136	0.290	4.2	-1.9	0.00	0.00	76.6	1.00	82.6	0.0	0.0	2.7	0.000	0.000	0.136	0.122	0.014
19761211	0.131	0.260	1.7	-3.8	0.00	0.00	78.0	1.00	82.6	0.0	0.0	2.6	0.000	0.000	0.131	0.118	0.014
19761212	0.125	0.260	0.2	-3.7	0.00	0.00	78.2	1.00	82.6	0.0	0.0	2.5	0.000	0.000	0.125	0.112	0.013
19761213	0.119	0.260	0.3	-5.5	0.00	0.00	78.5	1.00	82.6	0.0	0.0	2.4	0.000	0.000	0.119	0.107	0.012
19761214	0.114	0.240	0.6	-8.4	0.00	0.00	79.0	1.00	82.6	0.0	0.0	2.3	0.000	0.000	0.114	0.102	0.012
19761215	0.109	0.240	0.9	-8.4	0.00	0.00	79.8	1.00	82.6	0.0	0.0	2.2	0.000	0.000	0.109	0.097	0.011
19761216	0.104	0.240	1.9	-6.4	0.00	0.00	81.4	1.00	82.6	0.0	0.0	2.1	0.000	0.000	0.104	0.093	0.011
19761217	0.099	0.240	1.0	-6.7	0.00	0.00	82.3	1.00	82.6	0.0	0.0	2.0	0.000	0.000	0.099	0.089	0.010
19761218	0.094	0.260	2.1	-8.9	0.00	0.00	84.1	1.00	82.6	0.0	0.0	1.9	0.000	0.000	0.094	0.085	0.010
19761219	0.090	0.240	1.0	-11.7	0.00	0.00	85.0	1.00	82.6	0.0	0.0	1.8	0.000	0.000	0.090	0.081	0.009
19761220	0.086	0.220	0.0	-10.0	0.00	0.00	85.0	1.00	82.6	0.0	0.0	1.7	0.000	0.000	0.086	0.077	0.009
19761221	0.082	0.220	0.0	-11.7	0.00	0.00	85.0	1.00	82.6	0.0	0.0	1.6	0.000	0.000	0.082	0.073	0.008
19761222	0.078	0.240	0.0	-22.6	0.00	0.00	85.0	1.00	82.6	0.0	0.0	1.6	0.000	0.000	0.078	0.070	0.008
19761223	0.074	0.220	0.0	-15.4	0.00	0.00	85.0	1.00	82.6	0.0	0.0	1.5	0.000	0.000	0.074	0.067	0.008
19761224	0.071	0.210	0.3	-5.9	0.00	0.00	85.2	1.00	82.6	0.0	0.0	1.4	0.000	0.000	0.071	0.064	0.007
19761225	0.068	0.210	0.0	-14.9	0.00	0.00	85.2	1.00	82.6	0.0	0.0	1.3	0.000	0.000	0.068	0.061	0.007
19761226	0.065	0.210	0.0	-23.9	0.00	0.00	85.2	1.00	82.6	0.0	0.0	1.3	0.000	0.000	0.065	0.058	0.007
19761227	0.062	0.180	0.0	-27.7	0.00	0.00	85.2	1.00	82.6	0.0	0.0	1.2	0.000	0.000	0.062	0.055	0.006
19761228	0.059	0.170	0.2	-28.1	0.00	0.00	85.4	1.00	82.6	0.0	0.0	1.2	0.000	0.000	0.059	0.053	0.006
19761229	0.056	0.170	0.0	-29.6	0.00	0.00	85.4	1.00	82.6	0.0	0.0	1.1	0.000	0.000	0.056	0.050	0.006
19761230	0.053	0.170	0.0	-24.7	0.00	0.00	85.4	1.00	82.6	0.0	0.0	1.1	0.000	0.000	0.053	0.048	0.006
19761231	0.051	0.170	0.9	-11.9	0.00	0.00	86.2	1.00	82.6	0.0	0.0	1.0	0.000	0.000	0.051	0.046	0.005
19770101	0.049	0.170	11.8	-4.6	0.00	0.00	96.3	1.00	82.6	0.0	0.0	1.0	0.000	0.000	0.049	0.044	0.005
19770102	0.046	0.170	4.7	-1.4	0.00	0.00	100.3	1.00	82.6	0.0	0.0	0.9	0.000	0.000	0.046	0.042	0.005
19770103	0.044	0.190	4.2	-2.1	0.00	0.00	103.8	1.00	82.6	0.0	0.0	0.9	0.000	0.000	0.044	0.040	0.005
19770104	0.042	0.180	0.0	-2.4	0.00	0.00	103.8	1.00	82.6	0.0	0.0	0.8	0.000	0.000	0.042	0.038	0.004
19770105	0.040	0.170	1.2	0.2	0.00	0.00	104.9	1.00	82.6	0.0	0.0	0.8	0.000	0.000	0.040	0.036	0.004
19770106	0.038	0.180	0.0	-0.6	0.00	0.00	104.9	1.00	82.6	0.0	0.0	0.8	0.000	0.000	0.038	0.034	0.004
19770107	0.037	0.190	0.0	-4.7	0.00	0.00	104.9	1.00	82.6	0.0	0.0	0.7	0.000	0.000	0.037	0.033	0.004
19770108	0.035	0.190	0.0	-6.4	0.00	0.00	104.9	1.00	82.6	0.0	0.0	0.7	0.000	0.000	0.035	0.031	0.004
19770109	0.033	0.180	0.0	-8.3	0.00	0.00	104.9	1.00	82.6	0.0	0.0	0.7	0.000	0.000	0.033	0.030	0.003
19770110	0.032	0.170	0.4	-17.9	0.00	0.00	105.3	1.00	82.6	0.0	0.0	0.6	0.000	0.000	0.032	0.029	0.003
19770111	0.030	0.170	5.6	-17.9	0.00	0.00	110.1	1.00	82.6	0.0	0.0	0.6	0.000	0.000	0.030	0.027	0.003
19770112	0.029	0.170	0.4	-13.2	0.00	0.00	110.4	1.00	82.6	0.0	0.0	0.6	0.000	0.000	0.029	0.026	0.003
19770113	0.028	0.180	5.5	-8.7	0.00	0.00	115.1	1.00	82.6	0.0	0.0	0.5	0.000	0.000	0.028	0.025	0.003
19770114	0.026	0.190	1.3	-9.6	0.00	0.00	116.3	1.00	82.6	0.0	0.0	0.5	0.000	0.000	0.026	0.024	0.003
19770115	0.025	0.190	1.3	-11.0	0.00	0.00	117.4	1.00	82.6	0.0	0.0	0.5	0.000	0.000	0.025	0.022	0.003
19770116	0.024	0.190	1.0	-2.9	0.00	0.00	118.3	1.00	82.6	0.0	0.0	0.5	0.000	0.000	0.024	0.021	0.002
19770117	0.023	0.190	1.0	-9.8	0.00	0.00	119.2	1.00	82.6	0.0	0.0	0.5	0.000	0.000	0.023	0.020	0.002
19770118	0.022	0.190	0.0	-11.8	0.00	0.00	119.2	1.00	82.6	0.0	0.0	0.4	0.000	0.000	0.022	0.020	0.002
19770119	0.021	0.190	0.0	-13.4	0.00	0.00	119.2	1.00	82.6	0.0	0.0	0.4	0.000	0.000	0.021	0.019	0.002
19770120	0.020	0.190	0.0	-14.1	0.00	0.00	119.2	1.00	82.6	0.0	0.0	0.4	0.000	0.000	0.020	0.018	0.002
19770121	0.019	0.190	0.0	-18.0	0.00	0.00	119.2	1.00	82.6	0.0	0.0	0.4	0.000	0.000	0.019	0.017	0.002
19770122	0.018	0.190	0.2	-18.5	0.00	0.01	119.4	1.00	82.6	0.0	0.0	0.4	0.000	0.000	0.018	0.016	0.002
19770123	0.017	0.190	1.8	-15.9	0.00	0.01	120.9	1.00	82.6	0.0	0.0	0.3	0.000	0.000	0.017	0.015	0.002
19770124	0.016	0.190	0.5	-10.5	0.00	0.01	121.3	1.00	82.6	0.0	0.0	0.3	0.000	0.000	0.016	0.015	0.002
19770125	0.016	0.190	1.8	-11.9	0.00	0.01	122.8	1.00	82.6	0.0	0.0	0.3	0.000	0.000	0.016	0.014	0.002
19770126	0.015	0.190	11.0	-8.4	0.00	0.01	132.2	1.00	82.6	0.0	0.0	0.3	0.000	0.000	0.015	0.013	0.002
19770127	0.014	0.190	2.5	-7.5	0.00	0.01	134.3	1.00	82.6	0.0	0.0	0.3	0.000	0.000	0.014	0.013	0.001
19770128	0.014	0.190	0.0	-10.9	0.00	0.01	134.3	1.00	82.6	0.0	0.0	0.3	0.000	0.000	0.014	0.012	0.001
19770129	0.013	0.190	0.9	-17.9	0.00	0.01	135.1	1.00	82.6	0.0	0.0	0.3	0.000	0.000	0.013	0.012	0.001
19770130	0.012	0.190	0.7	-21.5	0.00	0.01	135.8	1.00	82.6	0.0	0.0	0.2	0.000	0.000	0.012	0.011	0.001
19770131	0.012	0.190	0.0	-18.6	0.00	0.01	135.8	1.00	82.6	0.0	0.0	0.2	0.000	0.000	0.012	0.011	0.001
19770201	0.011	0.190	0.2	-18.9	0.00	0.02	135.9	1.00	82.6	0.0	0.0	0.2	0.000	0.000	0.011	0.010	0.001
19770202	0.011	0.190	0.0	-10.7	0.00	0.02	135.9	1.00	82.6	0.0	0.0	0.2	0.000	0.000	0.011	0.010	0.001
19770203	0.010	0.190	2.1	-13.8	0.00	0.02	137.7	1.00	82.6	0.0	0.0	0.2	0.000	0.000	0.010	0.009	0.001
19770204	0.010	0.190	0.3	-4.9	0.00	0.02	138.0	1.00	82.6	0.0	0.0	0.2	0.000	0.000	0.010	0.009	0.001
19770205	0.009	0.190	0.5	-2.2	0.00	0.02	138.4	1.00	82.6	0.0	0.0	0.2	0.000	0.000	0.009	0.008	0.001
19770206	0.009	0.190	0.0	-2.2	0.00	0.02	138.4	1.00	82.6	0.0	0.0	0.2	0.000	0.000	0.009	0.008	0.001
19770207	0.008	0.170	0.5	-5.9	0.00	0.02	138.9	1.00	82.6	0.0	0.0	0.2	0.000	0.000	0.008	0.008	0.001
19770208	0.008	0.170	0.5	-9.0	0.00	0.02	139.3	1.00	82.6	0.0	0.0	0.2	0.000	0.000	0.008	0.007	0.001
19770209	0.008	0.170	0.0	-12.9	0.00	0.02	139.3	1.00	82.6	0.0	0.0	0.2	0.000	0.000	0.008	0.007	0.001
19770210	0.007	0.170	0.4	-17.8	0.00	0.02	139.7	1.00	82.6	0.0	0.0	0.1	0.000	0.000	0.007	0.007	0.001
19770211	0.007	0.170	0.0	-17.7	0.00	0.03	139.7	1.00	82.6	0.0	0.0	0.1	0.000	0.000	0.007	0.006	0.001
19770212	0.007	0.170	0.0	-19.9	0.00	0.03	139.7	1.00	82.6	0.0	0.0	0.1	0.000	0.000	0.007	0.006	0.001
19770213	0.006	0.170	0.0	-25.7	0.00	0.03	139.7	1.00	82.6	0.0	0.0	0.1	0.000	0.000	0.006	0.006	0.001
19770214	0.006	0.170	0.0	-19.1	0.00	0.03	139.7	1.00	82.6	0.0	0.0	0.1	0.000	0.000	0.006	0.005	0.001
19770215	0.006	0.170	0.4	-19.0	0.00	0.03	140.0	1.00	82.6	0.0	0.0	0.1	0.000	0.000	0.006	0.005	0.001
19770216	0.006	0.170	0.2	-10.9	0.00	0.04	140.2	1.00	82.6	0.0	0.0	0.1	0.000	0.000	0.006	0.005	0.001
19770217	0.005	0.140	1.8	-10.8	0.00	0.05	141.7	1.00	82.6	0.0	0.0	0.1	0.000	0.000	0.005	0.005	0.001
19770218	0.005	0.140	0.5	-14.9	0.00	0.05	142.1	1.00	82.6	0.0	0.0	0.1	0.000	0.000	0.005	0.005	0.001
19770219	0.005	0.140	0.9	-13.5	0.00	0.06	142.9	1.00	82.6	0.0	0.0	0.1	0.000	0.000	0.005	0.004	0.000
19770220	0.005	0.140	7.1	-8.1	0.00	0.07	149.0	1.00	82.6	0.0	0.0	0.1	0.000	0.000	0.005	0.004	0.000
19770221	0.004	0.140	6.8	-5.5	0.00	0.08	154.8	1.00	82.6	0.0	0.0	0.1	0.000	0.000	0.004	0.004	0.000
19770222	0.004	0.140	0.4	-5.0	0.00	0.09	155.2	1.00	82.6	0.0	0.0	0.1	0.000	0.000	0.004	0.004	0.000
19770223	0.004	0.140	1.1	-8.4	0.00	0.10	156.1	1.00	82.6	0.0	0.0	0.1	0.000	0.000	0.004	0.004	0.000
19770224	0.004	0.140	0.7	-13.2	0.00	0.10	156.8	1.00	82.6	0.0	0.0	0.1	0.000	0.000	0.004	0.003	0.000
19770225	0.004	0.140	0.0	-13.0	0.00	0.11	156.8	1.00	82.6	0.0	0.0	0.1	0.000	0.000	0.004	0.003	0.000
19770226	0.003	0.140	0.0	-17.2	0.00	0.12	156.8	1.00	82.6	0.0	0.0	0.1	0.000	0.000	0.003	0.003	0.000
19770227	0.003	0.140	0.0	-8.8	0.00	0.13	156.8	1.00	82.6	0.0	0.0	0.1	0.000	0.000	0.003	0.003	0.000
19770228	0.003	0.130	5.0	-7.3	0.00	0.14	161.0	1.00	82.6	0.0	0.0	0.1	0.000	0.000	0.003	0.003	0.000
19770301	0.003	0.120	0.2	-2.6	0.00	0.15	161.2	1.00	82.6	0.0	0.0	0.1	0.000	0.000	0.003	0.003	0.000
19770302	0.003	0.110	0.0	-5.5	0.00	0.15	161.2	1.00	82.6	0.0	0.0	0.1	0.000	0.000	0.003	0.003	0.000
19770303	0.003	0.110	1.6	-13.9	0.00	0.16	162.5	1.00	82.6	0.0	0.0	0.1	0.000	0.000	0.003	0.002	0.000
19770304	0.003	0.110	2.4	-5.6	0.00	0.17	164.6	1.00	82.6	0.0	0.0	0.1	0.000	0.000	0.003	0.002	0.000
19770305	0.002	0.110	0.0	-4.8	0.00	0.18	164.6	1.00	82.6	0.0	0.0	0.0	0.000	0.000	0.002	0.002	0.000
19770306	0.002	0.110	0.0	-5.8	0.00	0.19	164.6	1.00	82.6	0.0	0.0	0.0	0.000	0.000	0.002	0.002	0.000
19770307	0.002	0.110	0.0	-5.3	0.00	0.20	164.6	1.00	82.6	0.0	0.0	0.0	0.000	0.000	0.002	0.002	0.000
19770308	0.002	0.110	0.0	3.2	0.00	0.21	164.6	1.00	82.6	0.0	0.0	0.0	0.000	0.000	0.002	0.002	0.000
19770309	0.002	0.100	0.0	2.1	0.00	0.22	164.6	1.00	82.6	0.0	0.0	0.0	0.000	0.000	0.002	0.002	0.000
19770310	0.002	0.100	0.0	1.1	0.00	0.22	164.6	1.00	82.6	0.0	0.0	0.0	0.000	0.000	0.002	0.002	0.000
19770311	0.002	0.080	0.0	-0.4	0.00	0.23	164.6	1.00	82.6	0.0	0.0	0.0	0.000	0.000	0.002	0.002	0.000
19770312	0.002	0.080	0.0	1.8	0.00	0.24	164.6	1.00	82.6	0.0	0.0	0.0	0.000	0.000	0.002	0.002	0.000
19770313	0.002	0.090	0.0	-2.8	0.00	0.25	164.6	1.00	82.6	0.0	0.0	0.0	0.000	0.000	0.002	0.002	0.000
19770314	0.002	0.100	2.6	-1.6	0.00	0.26	166.8	1.00	82.6	0.0	0.0	0.0	0.000	0.000	0.002	0.001	0.000
19770315	0.002	0.100	5.0	-0.7	0.00	0.26	171.0	1.00	82.6	0.0	0.0	0.0	0.000	0.000	0.002	0.001	0.000
19770316	0.009	0.110	8.4	0.2	0.00	0.27	177.5	1.00	82.9	0.5	0.0	0.5	0.000	0.000	0.009	0.007	0.002
19770317	0.025	0.110	0.8	0.9	0.00	0.30	178.1	1.00	83.0	0.2	0.0	0.7	0.000	0.000	0.025	0.021	0.005
19770318	0.035	0.110	0.0	1.8	0.00	0.32	177.7	1.00	83.2	0.2	0.0	0.9	0.000	0.000	0.035	0.028	0.007
19770319	0.047	0.110	0.0	2.6	0.00	0.34	177.0	1.00	83.4	0.4	0.0	1.2	0.000	0.000	0.047	0.037	0.009
19770320	0.057	0.110	0.0	-0.3	0.00	0.36	177.0	1.00	83.4	0.0	0.0	1.2	0.000	0.000	0.057	0.045	0.012
19770321	0.056	0.110	0.0	-2.5	0.00	0.38	177.0	1.00	83.4	0.0	0.0	1.1	0.000	0.000	0.056	0.044	0.011
19770322	0.053	0.110	0.0	-6.1	0.00	0.40	177.0	1.00	83.4	0.0	0.0	1.1	0.000	0.000	0.053	0.042	0.011
19770323	0.051	0.110	0.0	0.9	0.00	0.43	177.0	1.00	83.4	0.0	0.0	1.1	0.000	0.000	0.051	0.041	0.011
19770324	0.067	0.130	0.0	1.7	0.00	0.46	175.5	1.00	84.1	0.9	0.2	1.6	0.000	0.007	0.060	0.053	0.014
19770325	0.091	0.130	6.5	-2.3	0.00	0.47	181.0	1.00	84.1	0.0	0.0	1.7	0.000	0.014	0.078	0.073	0.018
19770326	0.084	0.140	0.0	-0.6	0.00	0.50	181.0	1.00	84.1	0.0	0.0	1.6	0.000	0.002	0.082	0.067	0.017
19770327	0.079	0.140	0.0	-9.4	0.00	0.51	181.0	1.00	84.1	0.0	0.0	1.6	0.000	0.000	0.079	0.063	0.016
19770328	0.075	0.140	0.0	-11.7	0.00	0.52	181.0	1.00	84.1	0.0	0.0	1.5	0.000	0.000	0.075	0.060	0.015
19770329	0.072	0.130	0.0	-11.2	0.00	0.55	181.0	1.00	84.1	0.0	0.0	1.4	0.000	0.000	0.072	0.057	0.014
19770330	0.068	0.130	2.8	-10.0	0.00	0.57	183.4	1.00	84.1	0.0	0.0	1.4	0.000	0.000	0.068	0.055	0.014
19770331	0.065	0.140	0.0	0.1	0.00	0.61	183.4	1.00	84.1	0.0	0.0	1.3	0.000	0.000	0.065	0.052	0.013
19770401	0.062	0.140	0.0	-2.4	0.00	0.63	183.4	1.00	84.1	0.0	0.0	1.2	0.000	0.000	0.062	0.050	0.012
19770402	0.059	0.150	8.7	-2.7	0.00	0.65	190.9	1.00	84.1	0.0	0.0	1.2	0.000	0.000	0.059	0.048	0.012
19770403	0.057	0.170	0.0	-0.9	0.00	0.68	190.9	1.00	84.1	0.0	0.0	1.1	0.000	0.000	0.057	0.045	0.011
19770404	0.054	0.170	0.0	-3.6	0.00	0.69	190.9	1.00	84.1	0.0	0.0	1.1	0.000	0.000	0.054	0.043	0.011
19770405	0.052	0.170	8.4	-7.2	0.00	0.71	198.1	1.00	84.1	0.0	0.0	1.0	0.000	0.000	0.052	0.041	0.010
19770406	0.049	0.160	0.3	-2.6	0.00	0.74	198.3	1.00	84.1	0.0	0.0	1.0	0.000	0.000	0.049	0.039	0.010
19770407	0.047	0.160	3.8	-6.6	0.00	0.75	201.6	1.00	84.1	0.0	0.0	0.9	0.000	0.000	0.047	0.038	0.009
19770408	0.045	0.170	0.0	-7.8	0.00	0.77	201.6	1.00	84.1	0.0	0.0	0.9	0.000	0.000	0.045	0.036	0.009
19770409	0.043	0.170	0.0	-12.4	0.00	0.78	201.6	1.00	84.1	0.0	0.0	0.8	0.000	0.000	0.043	0.034	0.009
19770410	0.041	0.170	5.8	-11.0	0.00	0.80	206.6	1.00	84.1	0.0	0.0	0.8	0.000	0.000	0.041	0.033	0.008
19770411	0.039	0.170	0.7	-2.7	0.00	0.85	207.2	1.00	84.1	0.0	0.0	0.8	0.000	0.000	0.039	0.031	0.008
19770412	0.037	0.170	0.0	-0.9	0.00	0.88	207.2	1.00	84.1	0.0	0.0	0.7	0.000	0.000	0.037	0.030	0.007
19770413	0.035	0.170	6.7	-1.0	0.00	0.90	212.9	1.00	84.1	0.0	0.0	0.7	0.000	0.000	0.035	0.028	0.007
19770414	0.034	0.170	3.1	-0.4	0.00	0.92	215.6	1.00	84.1	0.0	0.0	0.7	0.000	0.000	0.034	0.027	0.007
19770415	0.032	0.160	0.7	1.6	0.00	0.95	216.3	1.00	84.1	0.0	0.0	0.6	0.000	0.000	0.032	0.026	0.006
19770416	0.031	0.190	0.0	-2.6	0.00	0.96	216.3	1.00	84.1	0.0	0.0	0.6	0.000	0.000	0.031	0.025	0.006
19770417	0.029	0.200	10.2	-4.5	0.00	1.01	225.0	1.00	84.1	0.0	0.0	0.6	0.000	0.000	0.029	0.023	0.006
19770418	0.028	0.200	0.0	-3.0	0.00	1.08	225.0	1.00	84.1	0.0	0.0	0.6	0.000	0.000	0.028	0.022	0.006
19770419	0.027	0.190	1.0	-0.4	0.00	1.15	225.9	1.00	84.1	0.0	0.0	0.5	0.000	0.000	0.027	0.021	0.005
19770420	0.025	0.190	0.0	3.2	0.00	1.22	225.9	1.00	84.1	0.0	0.0	0.5	0.000	0.000	0.025	0.020	0.005
19770421	0.028	0.190	3.0	3.8	0.00	1.28	228.5	1.00	84.2	0.3	0.0	0.7	0.000	0.000	0.028	0.022	0.006
19770422	0.097	0.210	0.0	3.6	0.00	1.34	224.7	1.00	85.8	2.2	1.4	1.3	0.000	0.053	0.044	0.075	0.022
19770423	0.230	0.220	0.0	1.8	0.00	1.39	223.0	1.00	86.5	1.0	1.6	1.9	0.000	0.160	0.070	0.177	0.054
19770424	0.255	0.250	0.0	-1.9	0.00	1.44	223.0	1.00	86.5	0.0	0.9	2.4	0.000	0.159	0.096	0.195	0.060
19770425	0.229	0.260	0.0	1.5	0.00	1.51	221.8	1.00	87.0	0.7	0.9	2.9	0.000	0.108	0.121	0.175	0.055
19770426	0.221	0.290	3.1	-1.5	0.00	1.56	224.4	1.00	87.0	0.0	0.2	3.4	0.000	0.076	0.145	0.168	0.053
19770427	0.457	0.370	13.2	1.3	0.00	1.63	223.9	1.00	92.2	8.5	7.2	3.8	0.000	0.289	0.168	0.340	0.117
19770428	1.060	0.410	0.0	4.4	0.00	1.71	217.2	1.00	94.5	4.3	9.8	4.3	0.000	0.870	0.190	0.779	0.280
19770429	1.427	0.470	2.6	3.2	0.00	1.76	212.7	1.00	96.8	4.9	12.5	4.7	0.000	1.217	0.211	1.035	0.393
19770430	1.781	0.550	0.0	5.2	0.00	1.83	204.7	1.00	99.2	5.6	15.7	5.1	0.000	1.551	0.230	1.266	0.515
19770501	2.153	0.700	0.0	5.1	0.00	1.89	196.9	1.00	101.4	5.7	18.5	5.4	0.000	1.904	0.249	1.493	0.660
19770502	2.724	0.930	0.0	4.4	0.00	1.95	190.2	1.00	103.1	4.9	19.7	5.8	0.251	2.205	0.267	1.836	0.889
19770503	3.042	1.210	0.0	1.5	0.00	1.99	188.6	1.00	103.5	1.3	18.2	6.1	0.476	2.282	0.285	2.014	1.028
19770504	3.027	1.600	0.0	5.5	0.00	2.07	180.1	1.00	105.4	6.5	20.3	6.5	0.461	2.265	0.301	1.958	1.069
19770505	4.531	2.460	0.0	6.6	0.00	2.14	169.7	1.00	107.6	8.2	22.3	6.8	1.607	2.608	0.317	2.793	1.739
19770506	7.437	7.930	2.1	11.5	0.00	2.24	150.9	1.00	111.3	17.1	27.9	7.1	3.865	3.241	0.332	4.193	3.243
19770507	10.405	13.360	1.3	6.1	0.00	2.26	141.4	1.00	112.9	9.3	26.8	7.4	6.175	3.884	0.346	5.428	4.977
19770508	9.332	11.650	0.7	3.3	0.00	2.30	136.7	1.00	113.7	4.7	23.8	7.6	5.325	3.647	0.360	4.657	4.675
19770509	6.988	9.390	0.3	2.7	0.00	2.35	132.9	1.00	114.2	3.5	21.7	7.9	3.482	3.134	0.372	3.397	3.591
19770510	6.352	8.820	0.9	7.1	0.00	2.44	121.7	1.00	115.7	10.7	24.3	8.1	2.975	2.993	0.385	2.944	3.408
19770511	7.423	9.500	0.0	4.8	0.00	2.48	114.4	1.00	116.4	6.5	23.5	8.4	3.803	3.223	0.397	3.237	4.187
19770512	8.704	10.010	13.9	3.6	0.00	2.53	109.1	1.00	118.2	17.4	28.7	8.6	4.796	3.500	0.408	3.587	5.117
19770513	11.319	12.820	1.1	6.6	0.00	2.62	98.7	1.00	119.1	10.6	27.9	8.8	6.833	4.067	0.419	4.478	6.842
19770514	11.158	13.750	2.8	5.6	0.00	2.67	90.1	1.00	119.9	10.7	27.5	9.0	6.699	4.030	0.429	4.312	6.846
19770515	10.433	11.320	1.2	4.8	0.00	2.72	82.8	1.00	120.4	8.0	25.9	9.2	6.125	3.870	0.439	3.951	6.482
19770516	9.221	9.490	0.0	5.2	0.00	2.78	74.8	1.00	120.9	7.5	24.9	9.4	5.169	3.604	0.448	3.429	5.793
19770517	8.707	8.940	0.0	6.6	0.00	2.83	64.4	1.00	121.4	9.9	25.5	9.6	4.760	3.490	0.457	3.146	5.561
19770518	8.559	8.480	0.0	5.0	0.00	2.85	57.7	0.86	121.7	6.4	24.0	9.7	4.638	3.456	0.465	2.990	5.569
19770519	7.666	7.400	0.0	5.6	0.40	2.89	50.3	0.86	121.6	7.0	23.6	9.9	3.933	3.260	0.473	2.604	5.062
19770520	7.296	6.430	0.0	5.7	0.39	2.93	42.8	0.86	121.5	7.2	23.5	10.1	3.637	3.177	0.481	2.389	4.907
19770521	7.511	6.140	0.0	7.2	0.39	2.97	33.1	0.86	121.5	9.4	24.5	10.2	3.800	3.223	0.488	2.337	5.174
19770522	8.567	5.470	0.0	8.6	0.39	3.02	21.3	0.86	121.5	11.4	26.2	10.3	4.621	3.451	0.495	2.480	6.088
19770523	9.260	5.170	0.0	8.0	0.38	3.05	13.2	0.30	121.3	7.9	25.2	10.5	5.157	3.601	0.502	2.505	6.755
19770524	8.014	4.830	0.0	7.8	2.07	3.09	9.6	0.30	119.4	3.5	22.3	10.6	4.178	3.328	0.508	2.090	5.924
19770525	5.727	4.120	0.0	4.9	2.03	3.09	7.5	0.30	117.4	2.0	20.1	10.7	2.384	2.828	0.515	1.487	4.240
19770526	4.177	3.380	0.0	7.8	2.02	3.15	3.9	0.30	115.4	3.5	19.7	10.8	1.168	2.489	0.520	1.084	3.093
19770527	3.882	3.040	0.6	9.6	2.00	3.21	0.0	0.00	113.6	4.4	20.0	10.9	0.932	2.424	0.526	0.974	2.908
19770528	3.542	2.800	0.0	7.5	2.91	3.22	0.0	0.00	110.7	0.0	17.3	11.0	0.697	2.313	0.531	0.870	2.672
19770529	2.588	2.450	0.0	3.1	2.83	3.21	0.0	0.00	107.9	0.0	15.0	11.1	0.083	1.969	0.536	0.655	1.932
19770530	2.228	2.170	0.0	3.3	2.79	3.24	0.0	0.00	105.1	0.0	12.8	11.2	0.000	1.687	0.541	0.573	1.655
19770531	1.990	1.930	0.0	5.8	2.77	3.31	0.0	0.00	102.3	0.0	10.9	11.3	0.000	1.444	0.546	0.517	1.473
19770601	1.776	1.750	0.0	9.5	2.75	3.38	0.0	0.00	99.5	0.0	9.2	11.4	0.000	1.227	0.550	0.467	1.310
19770602	1.714	1.620	5.3	9.4	2.73	3.41	0.0	0.00	98.3	3.8	11.1	11.5	0.000	1.159	0.554	0.451	1.263
19770603	2.071	1.580	12.5	10.8	2.76	3.47	0.0	0.00	98.9	9.0	17.4	11.6	0.000	1.513	0.558	0.556	1.515
19770604	2.478	1.660	1.2	8.7	2.74	3.48	0.0	0.00	96.6	0.9	15.8	11.7	0.000	1.916	0.562	0.695	1.782
19770605	2.405	1.770	2.6	7.2	2.70	3.49	0.0	0.00	94.7	1.8	15.2	11.7	0.000	1.839	0.565	0.686	1.719
19770606	2.450	1.800	8.0	7.1	2.69	3.53	0.0	0.00	94.5	5.4	17.9	11.8	0.000	1.881	0.569	0.727	1.723
19770607	2.593	2.050	2.1	9.1	2.71	3.58	0.0	0.00	92.5	1.4	16.7	11.9	0.000	2.021	0.572	0.809	1.784
19770608	2.473	2.210	1.0	10.4	2.68	3.63	0.0	0.00	90.2	0.7	15.0	11.9	0.000	1.898	0.575	0.787	1.686
